Unnamed: 0,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,team_name,season
0.0,2017-07-21,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Away,W,2.0,0.0,Tijuana,,,42.0,27333.0,Julio Domínguez,4-1-4-1,Roberto García,Match Report,,0,0,,,0,1,Cruz Azul,2018
0.0,2017-07-21,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Away,D,0.0,0.0,Morelia,,,56.0,26984.0,José María Basanta,4-3-3,Marco Antonio Nava,Match Report,,0,0,,,0,0,Monterrey,2018
0.0,2017-07-21,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,L,0.0,2.0,Cruz Azul,,,58.0,27333.0,Juan Carlos Valenzuela,4-2-3-1,Roberto García,Match Report,,0,0,,,0,0,Tijuana,2018
0.0,2017-07-21,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,D,0.0,0.0,Monterrey,,,44.0,26984.0,Gabriel Achilier,4-4-2,Marco Antonio Nava,Match Report,,0,0,,,0,0,Morelia,2018
0.0,2017-07-22,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,D,2.0,2.0,Lobos BUAP,,,,5815.0,Néstor Araujo,4-3-3,Erick Yair Miranda,Match Report,,0,0,,,0,0,Santos Laguna,2018
0.0,2017-07-22,21:06,Liga MX,Apertura 2017 Regular Season,Sat,Away,D,0.0,0.0,Guadalajara,,,41.0,34272.0,Alfredo Talavera,4-2-3-1,Jorge Rojas,Match Report,,0,0,,,0,0,Toluca,2018
0.0,2017-07-22,19:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,L,0.0,3.0,Atlas,,,50.0,20582.0,Mauro Boselli,3-1-4-2,Alfredo Peñaloza,Match Report,,0,0,,,0,0,Leon,2018
0.0,2017-07-22,19:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,W,5.0,0.0,Puebla,,,56.0,41269.0,Juninho,3-4-1-2,Jorge Pérez,Match Report,,0,0,,,0,0,UANL,2018
0.0,2017-07-22,21:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,D,0.0,0.0,Toluca,,,59.0,34272.0,Carlos Salcido,4-2-3-1,Jorge Rojas,Match Report,,0,0,,,0,0,Guadalajara,2018
0.0,2017-07-22,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,L,0.0,1.0,Querétaro,,,57.0,24943.0,Oribe Peralta,3-4-3,Óscar Macias,Match Report,,0,0,,,0,0,America,2018
0.0,2017-07-22,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,W,1.0,0.0,América,,,43.0,24943.0,Miguel Ángel Martínez,4-2-3-1,Óscar Macias,Match Report,,0,0,,,1,1,Queretaro,2018
0.0,2017-07-22,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,D,2.0,2.0,Santos,,,,5815.0,Francisco Javier Rodríguez,3-4-3,Erick Yair Miranda,Match Report,,0,0,,,0,0,Lobos BUAP,2018
0.0,2017-07-22,19:06,Liga MX,Apertura 2017 Regular Season,Sat,Away,W,3.0,0.0,León,,,50.0,20582.0,Rafael Márquez,4-4-2,Alfredo Peñaloza,Match Report,,0,0,,,1,1,Atlas,2018
0.0,2017-07-22,19:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,0.0,5.0,UANL,,,44.0,41269.0,David Toledo,4-4-2,Jorge Pérez,Match Report,,0,0,,,0,0,Puebla,2018
0.0,2017-07-23,12:00,Liga MX,Apertura 2017 Regular Season,Sun,Home,W,1.0,0.0,Pachuca,,,38.0,27200.0,Gerardo Alcoba,4-4-1-1,Diego Montaño,Match Report,,0,0,,,0,0,UNAM,2018
0.0,2017-07-23,18:49,Liga MX,Apertura 2017 Regular Season,Sun,Away,W,2.0,0.0,Veracruz,,,43.0,16164.0,Marcelo Barovero,4-2-3-1,Paul Delgadillo,Match Report,,0,0,,,0,0,Necaxa,2018
0.0,2017-07-23,18:49,Liga MX,Apertura 2017 Regular Season,Sun,Home,L,0.0,2.0,Necaxa,,,57.0,16164.0,Cristian Pellerano,4-4-2,Paul Delgadillo,Match Report,,0,0,,,0,0,Veracruz,2018
0.0,2017-07-23,12:00,Liga MX,Apertura 2017 Regular Season,Sun,Away,L,0.0,1.0,UNAM,,,62.0,27200.0,Óscar Pérez Rojas,4-3-3,Diego Montaño,Match Report,,0,0,,,0,0,Pachuca,2018
1.0,2017-07-28,21:00,Liga MX,Apertura 2017 Regular Season,Fri,Away,L,1.0,2.0,Atlas,,,45.0,43209.0,Gerardo Alcoba,4-4-1-1,Eduardo Basulto,Match Report,,0,0,,,0,0,UNAM,2018
1.0,2017-07-28,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,D,1.0,1.0,Morelia,,,52.0,12067.0,David Toledo,4-4-2,Óscar Macias,Match Report,,0,0,,,0,0,Puebla,2018
1.0,2017-07-28,21:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,W,2.0,1.0,UNAM,,,55.0,43209.0,Rafael Márquez,4-4-2,Eduardo Basulto,Match Report,,0,0,,,0,0,Atlas,2018
1.0,2017-07-28,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Away,D,1.0,1.0,Puebla,,,48.0,12067.0,Gabriel Achilier,4-4-2,Óscar Macias,Match Report,,0,0,,,0,0,Morelia,2018
1.0,2017-07-29,19:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,0.0,1.0,Monterrey,,,65.0,46130.0,Édgar Andrade,4-2-3-1,Jorge Rojas,Match Report,,0,0,,,0,0,Veracruz,2018
1.0,2017-07-29,19:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,W,1.0,0.0,Veracruz,,,35.0,46130.0,José María Basanta,4-3-3,Jorge Rojas,Match Report,,0,0,,,0,0,Monterrey,2018
1.0,2017-07-29,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,W,4.0,0.0,Querétaro,,,52.0,18263.0,Francisco Javier Rodríguez,3-4-1-2,Fernando Hernández,Match Report,,0,0,,,0,0,Lobos BUAP,2018
1.0,2017-07-29,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,D,1.0,1.0,Cruz Azul,,,42.0,26085.0,Carlos Salcido,4-2-3-1,Fernando Guerrero,Match Report,,0,0,,,0,0,Guadalajara,2018
1.0,2017-07-29,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,L,0.0,4.0,Lobos BUAP,,,49.0,18263.0,Miguel Ángel Martínez,4-2-3-1,Fernando Hernández,Match Report,,0,0,,,0,1,Queretaro,2018
1.0,2017-07-29,19:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,L,0.0,2.0,América,,,61.0,22478.0,Erick Gutiérrez,4-3-3,César Arturo Ramos,Match Report,,0,0,,,0,0,Pachuca,2018
1.0,2017-07-29,21:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,0.0,1.0,Necaxa,,,61.0,14691.0,Juan Carlos Valenzuela,4-2-3-1,Luis Santander,Match Report,,0,0,,,0,0,Tijuana,2018
1.0,2017-07-29,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,D,1.0,1.0,Guadalajara,,,58.0,26085.0,José Corona,4-2-3-1,Fernando Guerrero,Match Report,,0,0,,,0,0,Cruz Azul,2018
1.0,2017-07-29,21:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,W,1.0,0.0,Tijuana,,,39.0,14691.0,Mario de Luna,4-2-3-1,Luis Santander,Match Report,,0,0,,,0,0,Necaxa,2018
1.0,2017-07-29,19:06,Liga MX,Apertura 2017 Regular Season,Sat,Away,W,2.0,0.0,Pachuca,,,39.0,22478.0,Oribe Peralta,4-3-3,César Arturo Ramos,Match Report,,0,0,,,0,0,America,2018
1.0,2017-07-30,18:30,Liga MX,Apertura 2017 Regular Season,Sun,Away,D,1.0,1.0,Santos,,,57.0,26382.0,Juninho,3-1-4-2,Roberto García,Match Report,,0,0,,,0,0,UANL,2018
1.0,2017-07-30,18:30,Liga MX,Apertura 2017 Regular Season,Sun,Home,D,1.0,1.0,UANL,,,43.0,26382.0,Néstor Araujo,4-3-3,Roberto García,Match Report,,0,0,,,0,0,Santos Laguna,2018
1.0,2017-07-30,12:00,Liga MX,Apertura 2017 Regular Season,Sun,Away,L,1.0,3.0,Toluca,,,48.0,17027.0,Mauro Boselli,4-4-2,Marco Antonio Nava,Match Report,,0,0,,,1,1,Leon,2018
1.0,2017-07-30,12:00,Liga MX,Apertura 2017 Regular Season,Sun,Home,W,3.0,1.0,León,,,52.0,17027.0,Alfredo Talavera,4-2-3-1,Marco Antonio Nava,Match Report,,0,0,,,0,0,Toluca,2018
2.0,2017-08-04,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,D,1.0,1.0,Santos,,,54.0,24093.0,Gabriel Achilier,4-4-2,Luis Santander,Match Report,,0,0,,,0,0,Morelia,2018
2.0,2017-08-04,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,L,0.0,3.0,Monterrey,,,61.0,26733.0,Juan Carlos Valenzuela,4-2-3-1,Fernando Guerrero,Match Report,,0,0,,,0,0,Tijuana,2018
2.0,2017-08-04,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Away,W,3.0,0.0,Tijuana,,,39.0,26733.0,Dorlan Pabón,4-4-2,Fernando Guerrero,Match Report,,0,0,,,0,0,Monterrey,2018
2.0,2017-08-04,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Away,D,1.0,1.0,Morelia,,,46.0,24093.0,Néstor Araujo,4-3-3,Luis Santander,Match Report,,0,0,,,0,0,Santos Laguna,2018
2.0,2017-08-05,21:06,Liga MX,Apertura 2017 Regular Season,Sat,Away,D,2.0,2.0,Guadalajara,,,38.0,35888.0,Marcelo Barovero,4-2-3-1,Marco Antonio Nava,Match Report,,0,0,,,0,0,Necaxa,2018
2.0,2017-08-05,21:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,D,2.0,2.0,Necaxa,,,62.0,35888.0,Carlos Salcido,4-2-3-1,Marco Antonio Nava,Match Report,,0,0,,,0,0,Guadalajara,2018
2.0,2017-08-05,21:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,W,2.0,1.0,UNAM,,,48.0,45256.0,Oribe Peralta,4-3-3,Erick Yair Miranda,Match Report,,0,0,,,1,2,America,2018
2.0,2017-08-05,19:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,D,1.0,1.0,UANL,,,34.0,41304.0,Miguel Ángel Martínez,4-2-3-1,Francisco Chacon,Match Report,,0,0,,,0,0,Queretaro,2018
2.0,2017-08-05,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,W,3.0,2.0,Pachuca,,,,8764.0,Francisco Javier Rodríguez,5-3-2,Roberto Ríos Jacome,Match Report,,0,0,,,0,0,Lobos BUAP,2018
2.0,2017-08-05,19:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,D,1.0,1.0,Querétaro,,,66.0,41304.0,Juninho,3-1-4-2,Francisco Chacon,Match Report,,0,0,,,0,0,UANL,2018
2.0,2017-08-05,21:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,1.0,2.0,América,,,52.0,45256.0,Gerardo Alcoba,4-1-4-1,Erick Yair Miranda,Match Report,,0,0,,,0,0,UNAM,2018
2.0,2017-08-05,19:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,D,2.0,2.0,Cruz Azul,,,39.0,22838.0,Mauro Boselli,4-4-2,Paul Delgadillo,Match Report,,0,0,,,0,0,Leon,2018
2.0,2017-08-05,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,2.0,3.0,Lobos BUAP,,,,8764.0,Erick Gutiérrez,4-2-3-1,Roberto Ríos Jacome,Match Report,,0,0,,,1,1,Pachuca,2018
2.0,2017-08-05,19:06,Liga MX,Apertura 2017 Regular Season,Sat,Away,D,2.0,2.0,León,,,61.0,22838.0,José Corona,4-2-3-1,Paul Delgadillo,Match Report,,0,0,,,0,0,Cruz Azul,2018
2.0,2017-08-06,12:00,Liga MX,Apertura 2017 Regular Season,Sun,Home,W,3.0,2.0,Atlas,,,55.0,21527.0,Antonio Ríos,4-2-3-1,Jorge Pérez,Match Report,,0,0,,,0,1,Toluca,2018
2.0,2017-08-06,18:30,Liga MX,Apertura 2017 Regular Season,Sun,Away,L,0.0,2.0,Veracruz,,,61.0,14364.0,José Daniel Guerrero,3-5-1-1,Alfredo Peñaloza,Match Report,,0,0,,,0,0,Puebla,2018
2.0,2017-08-06,12:00,Liga MX,Apertura 2017 Regular Season,Sun,Away,L,2.0,3.0,Toluca,,,45.0,21527.0,Rafael Márquez,4-4-2,Jorge Pérez,Match Report,,0,0,,,0,0,Atlas,2018
2.0,2017-08-06,18:30,Liga MX,Apertura 2017 Regular Season,Sun,Home,W,2.0,0.0,Puebla,,,39.0,14364.0,Cristian Pellerano,4-3-3,Alfredo Peñaloza,Match Report,,0,0,,,0,0,Veracruz,2018
3.0,2017-08-11,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,D,1.0,1.0,Tijuana,,,57.0,8124.0,José Daniel Guerrero,3-5-1-1,Andonai Escobedo,Match Report,,0,0,,,0,0,Puebla,2018
3.0,2017-08-11,21:00,Liga MX,Apertura 2017 Regular Season,Fri,Away,W,1.0,0.0,Atlas,,,47.0,49313.0,Oribe Peralta,4-4-2,Fernando Guerrero,Match Report,,0,0,,,1,1,America,2018
3.0,2017-08-11,21:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,L,0.0,1.0,América,,,53.0,49313.0,Miguel Ángel Fraga,4-4-2,Fernando Guerrero,Match Report,,0,0,,,0,1,Atlas,2018
3.0,2017-08-11,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Away,D,1.0,1.0,Puebla,,,43.0,8124.0,Luis Ángel Mendoza,4-2-3-1,Andonai Escobedo,Match Report,,0,0,,,0,0,Tijuana,2018
3.0,2017-08-12,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,1.0,2.0,Querétaro,,,51.0,18257.0,Gabriel Achilier,4-4-2,Paul Delgadillo,Match Report,,0,0,,,0,0,Morelia,2018
3.0,2017-08-12,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,D,0.0,0.0,Cruz Azul,,,34.0,23767.0,Antonio Ríos,4-2-3-1,Luis Santander,Match Report,,0,0,,,0,0,Toluca,2018
3.0,2017-08-12,21:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,W,3.0,0.0,Necaxa,,,36.0,14897.0,Mauro Boselli,4-4-2,Jorge Rojas,Match Report,,0,0,,,0,0,Leon,2018
3.0,2017-08-12,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,D,0.0,0.0,Toluca,,,67.0,23767.0,José Corona,4-2-3-1,Luis Santander,Match Report,,0,0,,,0,0,Cruz Azul,2018
3.0,2017-08-12,19:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,1.0,4.0,Monterrey,,,58.0,49229.0,Carlos Salcido,4-3-3,Roberto García,Match Report,,0,0,,,0,0,Guadalajara,2018
3.0,2017-08-12,19:06,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,1.0,2.0,Pachuca,,,56.0,23583.0,Juninho,3-1-4-2,Alfredo Peñaloza,Match Report,,0,0,,,1,1,UANL,2018
3.0,2017-08-12,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,W,2.0,1.0,Morelia,,,50.0,18257.0,Miguel Ángel Martínez,4-2-3-1,Paul Delgadillo,Match Report,,0,0,,,0,0,Queretaro,2018
3.0,2017-08-12,21:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,L,0.0,3.0,León,,,64.0,14897.0,Marcelo Barovero,4-2-3-1,Jorge Rojas,Match Report,,0,0,,,0,0,Necaxa,2018
3.0,2017-08-12,19:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,W,2.0,1.0,UANL,,,44.0,23583.0,Erick Gutiérrez,4-3-3,Alfredo Peñaloza,Match Report,,0,0,,,0,0,Pachuca,2018
3.0,2017-08-12,19:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,W,4.0,1.0,Guadalajara,,,42.0,49229.0,José María Basanta,4-4-2,Roberto García,Match Report,,0,0,,,0,1,Monterrey,2018
3.0,2017-08-13,12:00,Liga MX,Apertura 2017 Regular Season,Sun,Away,L,0.0,2.0,UNAM,,,57.0,220555.0,Francisco Javier Rodríguez,3-4-3,Óscar Macias,Match Report,,0,0,,,0,0,Lobos BUAP,2018
3.0,2017-08-13,18:30,Liga MX,Apertura 2017 Regular Season,Sun,Away,W,3.0,2.0,Santos,,,37.0,22119.0,Cristian Pellerano,4-3-3,Francisco Chacon,Match Report,,0,0,,,0,0,Veracruz,2018
3.0,2017-08-13,12:00,Liga MX,Apertura 2017 Regular Season,Sun,Home,W,2.0,0.0,Lobos BUAP,,,43.0,220555.0,José Van Rankin,4-4-1-1,Óscar Macias,Match Report,,0,0,,,1,1,UNAM,2018
3.0,2017-08-13,18:30,Liga MX,Apertura 2017 Regular Season,Sun,Home,L,2.0,3.0,Veracruz,,,63.0,22119.0,Néstor Araujo,4-3-3,Francisco Chacon,Match Report,,0,0,,,0,0,Santos Laguna,2018
4.0,2017-08-18,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,L,1.0,2.0,Pachuca,,,52.0,22416.0,Gabriel Achilier,4-4-2,Andonai Escobedo,Match Report,,0,0,,,0,0,Morelia,2018
4.0,2017-08-18,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,W,2.0,0.0,Santos,,,55.0,26633.0,Juan Carlos Valenzuela,5-3-2,Diego Montaño,Match Report,,0,0,,,0,0,Tijuana,2018
4.0,2017-08-18,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Away,L,0.0,2.0,Tijuana,,,45.0,26633.0,Néstor Araujo,4-3-3,Diego Montaño,Match Report,,0,0,,,0,0,Santos Laguna,2018
4.0,2017-08-18,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Away,W,2.0,1.0,Morelia,,,48.0,22416.0,Erick Gutiérrez,4-3-3,Andonai Escobedo,Match Report,,0,0,,,0,0,Pachuca,2018
4.0,2017-08-19,19:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,D,1.0,1.0,Veracruz,,,66.0,14436.0,Miguel Ángel Martínez,4-2-3-1,César Arturo Ramos,Match Report,,0,0,,,0,0,Queretaro,2018
4.0,2017-08-19,19:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,0.0,2.0,UANL,,,31.0,41427.0,Abraham González,4-4-1-1,Fernando Guerrero,Match Report,,0,0,,,0,0,UNAM,2018
4.0,2017-08-19,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,1.0,2.0,Cruz Azul,,,55.0,20186.0,Miguel Ángel Fraga,4-4-2,Óscar Macias,Match Report,,0,0,,,0,0,Atlas,2018
4.0,2017-08-19,21:06,Liga MX,Apertura 2017 Regular Season,Sat,Away,W,1.0,0.0,Guadalajara,,,53.0,31433.0,José Daniel Guerrero,3-5-1-1,Roberto Ríos Jacome,Match Report,,0,0,,,0,0,Puebla,2018
4.0,2017-08-19,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,W,3.0,2.0,Lobos BUAP,,,,19495.0,Oribe Peralta,4-2-3-1,Roberto García,Match Report,,0,0,,,0,0,America,2018
4.0,2017-08-19,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,L,2.0,3.0,América,,,,19495.0,Jorge Ibarra,5-3-2,Roberto García,Match Report,,0,0,,,1,1,Lobos BUAP,2018
4.0,2017-08-19,19:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,L,1.0,2.0,Monterrey,,,54.0,21975.0,Mauro Boselli,4-4-2,Francisco Chacon,Match Report,,0,0,,,0,0,Leon,2018
4.0,2017-08-19,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,W,2.0,1.0,Atlas,,,45.0,20186.0,José Corona,4-2-3-1,Óscar Macias,Match Report,,0,0,,,0,0,Cruz Azul,2018
