Unnamed: 0,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,team_name,season
14.0,2017-10-28,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,L,1.0,2.0,UANL,,,40.0,17254.0,José Corona,4-1-4-1,Roberto García,Match Report,,0,0,,,0,0,Cruz Azul,2018
13.0,2017-10-28,20:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,W,2.0,0.0,América,,,43.0,51507.0,José María Basanta,5-3-2,Jorge Rojas,Match Report,,0,0,,,1,1,Monterrey,2018
14.0,2017-10-28,21:06,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,1.0,3.0,Guadalajara,,,45.0,23536.0,Juan Carlos Valenzuela,3-5-2,Fernando Hernández,Match Report,,0,0,,,0,0,Tijuana,2018
14.0,2017-10-28,20:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,0.0,2.0,Monterrey,,,58.0,51507.0,Oribe Peralta,3-4-3,Jorge Rojas,Match Report,,0,0,,,0,0,America,2018
14.0,2017-10-28,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,D,2.0,2.0,Atlas,,,36.0,19855.0,Miguel Ángel Martínez,4-3-1-2,Óscar Macias,Match Report,,0,0,,,0,0,Queretaro,2018
14.0,2017-10-28,21:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,W,5.0,0.0,Lobos BUAP,,,47.0,12822.0,Marcelo Barovero,4-2-3-1,Jorge Pérez,Match Report,,0,0,,,0,0,Necaxa,2018
13.0,2017-10-28,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,W,2.0,1.0,Cruz Azul,,,61.0,17254.0,Juninho,4-3-3,Roberto García,Match Report,,0,0,,,1,1,UANL,2018
14.0,2017-10-28,20:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,W,6.0,2.0,Veracruz,,,49.0,16400.0,Mauro Boselli,4-2-3-1,César Arturo Ramos,Match Report,,0,0,,,2,2,Leon,2018
14.0,2017-10-28,21:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,0.0,5.0,Necaxa,,,53.0,12822.0,Francisco Javier Rodríguez,5-3-2,Jorge Pérez,Match Report,,0,0,,,0,0,Lobos BUAP,2018
14.0,2017-10-29,12:00,Liga MX,Apertura 2017 Regular Season,Sun,Home,L,0.0,1.0,Morelia,,,62.0,15606.0,Antonio Ríos,4-2-3-1,Francisco Chacon,Match Report,,0,0,,,0,1,Toluca,2018
14.0,2017-10-29,12:00,Liga MX,Apertura 2017 Regular Season,Sun,Away,W,1.0,0.0,Toluca,,,39.0,15606.0,Rodrigo Millar,4-2-3-1,Francisco Chacon,Match Report,,0,0,,,0,0,Morelia,2018
14.0,2017-10-29,19:15,Liga MX,Apertura 2017 Regular Season,Sun,Away,D,2.0,2.0,Santos,,,50.0,18168.0,Erick Gutiérrez,4-2-3-1,Marco Antonio Nava,Match Report,,0,0,,,0,0,Pachuca,2018
13.0,2017-10-29,19:15,Liga MX,Apertura 2017 Regular Season,Sun,Home,D,2.0,2.0,Pachuca,,,51.0,18168.0,Carlos Izquierdoz,4-4-2,Marco Antonio Nava,Match Report,,0,0,,,0,0,Santos Laguna,2018
14.0,2017-11-01,21:00,Liga MX,Apertura 2017 Regular Season,Wed,Home,D,1.0,1.0,UANL,,,28.0,27263.0,Rafael Márquez,3-4-3,Paul Delgadillo,Match Report,,0,0,,,1,1,Atlas,2018
14.0,2017-11-01,21:00,Liga MX,Apertura 2017 Regular Season,Wed,Away,D,1.0,1.0,Atlas,,,72.0,27263.0,Juninho,4-2-3-1,Paul Delgadillo,Match Report,,0,0,,,0,0,UANL,2018
15.0,2017-11-03,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,L,1.0,2.0,Cruz Azul,,,59.0,27850.0,Gabriel Achilier,4-2-3-1,Fernando Hernández,Match Report,,0,0,,,0,0,Morelia,2018
15.0,2017-11-03,20:00,Liga MX,Apertura 2017 Regular Season,Fri,Away,L,1.0,2.0,Tijuana,,,42.0,26333.0,Mauro Boselli,4-2-3-1,Óscar Macias,Match Report,,0,0,,,0,0,Leon,2018
15.0,2017-11-03,20:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,W,2.0,1.0,León,,,58.0,26333.0,Juan Carlos Valenzuela,4-2-2-2,Óscar Macias,Match Report,,0,0,,,1,2,Tijuana,2018
15.0,2017-11-03,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Away,W,2.0,1.0,Morelia,,,41.0,27850.0,José Corona,4-1-4-1,Fernando Hernández,Match Report,,0,0,,,0,0,Cruz Azul,2018
15.0,2017-11-04,19:06,Liga MX,Apertura 2017 Regular Season,Sat,Away,W,1.0,0.0,Pachuca,,,33.0,22361.0,Miguel Ángel Martínez,4-2-2-2,Francisco Chacon,Match Report,,0,0,,,0,0,Queretaro,2018
15.0,2017-11-04,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,W,2.0,1.0,Monterrey,,,63.0,8334.0,Francisco Javier Rodríguez,5-3-2,Paul Delgadillo,Match Report,,0,0,,,0,1,Lobos BUAP,2018
14.0,2017-11-04,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,1.0,2.0,Lobos BUAP,,,37.0,8334.0,Jesús Molina,5-3-2,Paul Delgadillo,Match Report,,0,0,,,0,0,Monterrey,2018
15.0,2017-11-04,21:06,Liga MX,Apertura 2017 Regular Season,Sat,Away,W,2.0,1.0,Guadalajara,,,41.0,30305.0,Rafael Márquez,3-4-3,Jorge Rojas,Match Report,,0,0,,,1,1,Atlas,2018
15.0,2017-11-04,21:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,D,1.0,1.0,América,,,55.0,21273.0,Patricio Araujo,5-4-1,Fernando Guerrero,Match Report,,0,0,,,0,0,Puebla,2018
15.0,2017-11-04,21:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,D,1.0,1.0,Puebla,,,45.0,21273.0,Oribe Peralta,4-2-3-1,Fernando Guerrero,Match Report,,0,0,,,0,0,America,2018
15.0,2017-11-04,21:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,L,1.0,2.0,Atlas,,,59.0,30305.0,Carlos Salcido,4-2-3-1,Jorge Rojas,Match Report,,0,0,,,0,0,Guadalajara,2018
15.0,2017-11-04,19:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,L,0.0,1.0,Querétaro,,,67.0,22361.0,Erick Gutiérrez,4-2-3-1,Francisco Chacon,Match Report,,0,0,,,0,0,Pachuca,2018
14.0,2017-11-05,12:00,Liga MX,Apertura 2017 Regular Season,Sun,Away,D,2.0,2.0,UNAM,,,39.0,15719.0,Carlos Izquierdoz,4-4-2,Luis Santander,Match Report,,0,0,,,0,0,Santos Laguna,2018
15.0,2017-11-05,19:15,Liga MX,Apertura 2017 Regular Season,Sun,Away,W,1.0,0.0,Veracruz,,,55.0,18929.0,Antonio Ríos,4-2-3-1,Marco Antonio Nava,Match Report,,0,0,,,0,0,Toluca,2018
15.0,2017-11-05,12:00,Liga MX,Apertura 2017 Regular Season,Sun,Home,D,2.0,2.0,Santos,,,61.0,15719.0,Gerardo Alcoba,4-2-3-1,Luis Santander,Match Report,,0,0,,,0,0,UNAM,2018
15.0,2017-11-05,19:15,Liga MX,Apertura 2017 Regular Season,Sun,Home,L,0.0,1.0,Toluca,,,45.0,18929.0,Guido Milán,5-3-2,Marco Antonio Nava,Match Report,,0,0,,,0,0,Veracruz,2018
15.0,2017-11-05,19:00,Liga MX,Apertura 2017 Regular Season,Sun,Home,W,1.0,0.0,Necaxa,,,63.0,41210.0,Juninho,4-2-3-1,Andonai Escobedo,Match Report,,0,0,,,1,1,UANL,2018
15.0,2017-11-05,19:00,Liga MX,Apertura 2017 Regular Season,Sun,Away,L,0.0,1.0,UANL,,,37.0,41210.0,Marcelo Barovero,4-4-2,Andonai Escobedo,Match Report,,0,0,,,0,0,Necaxa,2018
15.0,2017-11-09,21:00,Liga MX,Apertura 2017 Regular Season,Thu,Home,D,1.0,1.0,Santos,,,53.0,40421.0,José María Basanta,4-3-3,Óscar Macias,Match Report,,0,0,,,1,1,Monterrey,2018
15.0,2017-11-09,21:00,Liga MX,Apertura 2017 Regular Season,Thu,Away,D,1.0,1.0,Monterrey,,,47.0,40421.0,Carlos Izquierdoz,4-4-2,Óscar Macias,Match Report,,0,0,,,0,0,Santos Laguna,2018
16.0,2017-11-17,21:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,D,1.0,1.0,Pachuca,,,50.0,49579.0,Rafael Márquez,4-2-3-1,Fernando Hernández,Match Report,,0,0,,,0,0,Atlas,2018
16.0,2017-11-17,21:00,Liga MX,Apertura 2017 Regular Season,Fri,Away,D,1.0,1.0,Atlas,,,51.0,49579.0,Erick Gutiérrez,4-2-3-1,Fernando Hernández,Match Report,,0,0,,,0,0,Pachuca,2018
16.0,2017-11-17,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,L,0.0,1.0,Lobos BUAP,,,42.0,45527.0,Francisco Javier Torres,4-1-4-1,Jorge Rojas,Match Report,,0,0,,,0,0,Puebla,2018
16.0,2017-11-17,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Away,W,1.0,0.0,Puebla,,,58.0,45527.0,Francisco Javier Rodríguez,5-3-2,Jorge Rojas,Match Report,,0,0,,,0,0,Lobos BUAP,2018
16.0,2017-11-18,21:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,L,1.0,2.0,Morelia,,,52.0,17750.0,Marcelo Barovero,4-2-3-1,Fernando Guerrero,Match Report,,0,0,,,0,0,Necaxa,2018
16.0,2017-11-18,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,D,1.0,1.0,UNAM,,,34.0,18059.0,Miguel Ángel Martínez,4-2-2-2,Jorge Pérez,Match Report,,0,0,,,0,0,Queretaro,2018
16.0,2017-11-18,19:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,0.0,2.0,Monterrey,,,60.0,51127.0,Juninho,4-2-3-1,César Arturo Ramos,Match Report,,0,0,,,0,0,UANL,2018
16.0,2017-11-18,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,0.0,1.0,Cruz Azul,,,37.0,26149.0,Cristian Pellerano,4-4-2,Óscar Macias,Match Report,,0,0,,,0,0,Veracruz,2018
16.0,2017-11-18,21:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,W,2.0,1.0,Necaxa,,,49.0,17750.0,Gabriel Achilier,4-2-3-1,Fernando Guerrero,Match Report,,0,0,,,0,0,Morelia,2018
16.0,2017-11-18,19:06,Liga MX,Apertura 2017 Regular Season,Sat,Away,W,2.0,0.0,León,,,59.0,24001.0,Carlos Salcido,4-2-3-1,Andonai Escobedo,Match Report,,0,0,,,0,0,Guadalajara,2018
16.0,2017-11-18,19:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,W,2.0,0.0,UANL,,,40.0,51127.0,José María Basanta,5-3-2,César Arturo Ramos,Match Report,,0,0,,,0,0,Monterrey,2018
16.0,2017-11-18,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,D,1.0,1.0,Querétaro,,,66.0,18059.0,Gerardo Alcoba,4-2-3-1,Jorge Pérez,Match Report,,0,0,,,0,1,UNAM,2018
16.0,2017-11-18,19:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,L,0.0,2.0,Guadalajara,,,41.0,24001.0,Mauro Boselli,4-2-3-1,Andonai Escobedo,Match Report,,0,0,,,0,0,Leon,2018
16.0,2017-11-18,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Home,W,1.0,0.0,Veracruz,,,63.0,26149.0,José Corona,4-1-4-1,Óscar Macias,Match Report,,0,0,,,0,1,Cruz Azul,2018
16.0,2017-11-19,18:30,Liga MX,Apertura 2017 Regular Season,Sun,Home,L,0.0,1.0,América,,,53.0,27849.0,Carlos Izquierdoz,4-4-2,Diego Montaño,Match Report,,0,0,,,0,0,Santos Laguna,2018
16.0,2017-11-19,12:00,Liga MX,Apertura 2017 Regular Season,Sun,Away,L,1.0,3.0,Toluca,,,42.0,20269.0,Juan Carlos Valenzuela,4-3-3,Luis Santander,Match Report,,0,0,,,0,0,Tijuana,2018
16.0,2017-11-19,12:00,Liga MX,Apertura 2017 Regular Season,Sun,Home,W,3.0,1.0,Tijuana,,,58.0,20269.0,Antonio Ríos,4-2-3-1,Luis Santander,Match Report,,0,0,,,0,0,Toluca,2018
16.0,2017-11-19,18:30,Liga MX,Apertura 2017 Regular Season,Sun,Away,W,1.0,0.0,Santos,,,48.0,27849.0,Oribe Peralta,5-4-1,Diego Montaño,Match Report,,0,0,,,0,0,America,2018
17.0,2017-11-22,19:30,Liga MX,Quarter-finals,Wed,Away,L,1.0,2.0,Toluca,,,,15799.0,Gabriel Achilier,4-1-4-1,,Match Report,Leg 1 of 2,0,0,,,1,1,Morelia,2018
17.0,2017-11-22,19:30,Liga MX,Quarter-finals,Wed,Home,W,2.0,1.0,Morelia,,,,15799.0,Antonio Ríos,4-2-3-1,,Match Report,Leg 1 of 2,0,0,,,0,0,Toluca,2018
17.0,2017-11-22,21:36,Liga MX,Quarter-finals,Wed,Away,D,1.0,1.0,León,,,62.0,15005.0,Juninho,4-2-3-1,Diego Montaño,Match Report,Leg 1 of 2,0,0,,,0,0,UANL,2018
17.0,2017-11-22,21:36,Liga MX,Quarter-finals,Wed,Home,D,1.0,1.0,UANL,,,38.0,15005.0,Mauro Boselli,4-1-4-1,Diego Montaño,Match Report,Leg 1 of 2,0,0,,,0,0,Leon,2018
17.0,2017-11-23,21:30,Liga MX,Quarter-finals,Thu,Away,W,2.0,1.0,Atlas,,,,36334.0,Dorlan Pabón,4-3-3,,Match Report,Leg 1 of 2,0,0,,,0,0,Monterrey,2018
17.0,2017-11-23,19:30,Liga MX,Quarter-finals,Thu,Away,D,0.0,0.0,Cruz Azul,,,,22889.0,Oribe Peralta,3-4-3,Jorge Rojas,Match Report,Leg 1 of 2,0,0,,,0,1,America,2018
17.0,2017-11-23,21:30,Liga MX,Quarter-finals,Thu,Home,L,1.0,2.0,Monterrey,,,,36334.0,Rafael Márquez,4-2-3-1,,Match Report,Leg 1 of 2,0,0,,,0,0,Atlas,2018
17.0,2017-11-23,19:30,Liga MX,Quarter-finals,Thu,Home,D,0.0,0.0,América,,,,22889.0,José Corona,4-1-4-1,Jorge Rojas,Match Report,Leg 1 of 2,0,0,,,0,0,Cruz Azul,2018
18.0,2017-11-25,19:00,Liga MX,Quarter-finals,Sat,Home,D,1.0,1.0,León,,,51.0,41159.0,Juninho,4-2-3-1,Jorge Pérez,Match Report,Leg 2 of 2; UANL won,0,0,,,0,0,UANL,2018
18.0,2017-11-25,19:00,Liga MX,Quarter-finals,Sat,Away,D,1.0,1.0,UANL,,,50.0,41159.0,Mauro Boselli,4-2-3-1,Jorge Pérez,Match Report,Leg 2 of 2; UANL won,0,0,,,0,0,Leon,2018
18.0,2017-11-25,21:00,Liga MX,Quarter-finals,Sat,Home,W,2.0,1.0,Toluca,,,39.0,26094.0,Gabriel Achilier,4-2-3-1,Óscar Macias,Match Report,Leg 2 of 2; Morelia won,0,0,,,0,0,Morelia,2018
18.0,2017-11-25,21:00,Liga MX,Quarter-finals,Sat,Away,L,1.0,2.0,Morelia,,,61.0,26094.0,Antonio Ríos,4-2-3-1,Óscar Macias,Match Report,Leg 2 of 2; Morelia won,0,0,,,0,0,Toluca,2018
18.0,2017-11-26,20:00,Liga MX,Quarter-finals,Sun,Away,D,0.0,0.0,América,,,64.0,48391.0,José Corona,4-1-4-1,Fernando Guerrero,Match Report,Leg 2 of 2; América won,0,0,,,0,0,Cruz Azul,2018
18.0,2017-11-26,18:00,Liga MX,Quarter-finals,Sun,Home,W,4.0,1.0,Atlas,,,46.0,45253.0,José María Basanta,4-3-3,Jorge Rojas,Match Report,Leg 2 of 2; Monterrey won,0,0,,,0,0,Monterrey,2018
18.0,2017-11-26,20:00,Liga MX,Quarter-finals,Sun,Home,D,0.0,0.0,Cruz Azul,,,36.0,48391.0,Oribe Peralta,5-3-2,Fernando Guerrero,Match Report,Leg 2 of 2; América won,0,0,,,0,0,America,2018
18.0,2017-11-26,18:00,Liga MX,Quarter-finals,Sun,Away,L,1.0,4.0,Monterrey,,,54.0,45253.0,Rafael Márquez,4-2-3-1,Jorge Rojas,Match Report,Leg 2 of 2; Monterrey won,0,0,,,1,1,Atlas,2018
19.0,2017-11-29,21:00,Liga MX,Semi-finals,Wed,Away,W,1.0,0.0,América,,,48.0,31566.0,Juninho,4-2-3-1,,Match Report,Leg 1 of 2,0,0,,,1,1,UANL,2018
19.0,2017-11-29,21:00,Liga MX,Semi-finals,Wed,Home,L,0.0,1.0,UANL,,,52.0,31566.0,Oribe Peralta,5-3-2,,Match Report,Leg 1 of 2,0,0,,,0,0,America,2018
19.0,2017-11-30,19:30,Liga MX,Semi-finals,Thu,Home,L,0.0,1.0,Monterrey,,,63.0,30473.0,Gabriel Achilier,4-2-3-1,Jorge Pérez,Match Report,Leg 1 of 2,0,0,,,0,0,Morelia,2018
19.0,2017-11-30,19:30,Liga MX,Semi-finals,Thu,Away,W,1.0,0.0,Morelia,,,38.0,30473.0,José María Basanta,4-3-3,Jorge Pérez,Match Report,Leg 1 of 2,0,0,,,1,1,Monterrey,2018
20.0,2017-12-02,19:00,Liga MX,Semi-finals,Sat,Home,W,3.0,0.0,América,,,51.0,41580.0,André-Pierre Gignac,3-4-3,Fernando Guerrero,Match Report,Leg 2 of 2; UANL won,0,0,,,1,1,UANL,2018
20.0,2017-12-02,19:00,Liga MX,Semi-finals,Sat,Away,L,0.0,3.0,UANL,,,49.0,41580.0,Oribe Peralta,4-4-2,Fernando Guerrero,Match Report,Leg 2 of 2; UANL won,0,0,,,0,0,America,2018
20.0,2017-12-03,18:00,Liga MX,Semi-finals,Sun,Home,W,4.0,0.0,Morelia,,,40.0,50744.0,José María Basanta,4-4-2,Jorge Rojas,Match Report,Leg 2 of 2; Monterrey won,0,0,,,1,1,Monterrey,2018
20.0,2017-12-03,18:00,Liga MX,Semi-finals,Sun,Away,L,0.0,4.0,Monterrey,,,60.0,50744.0,Gabriel Achilier,4-2-3-1,Jorge Rojas,Match Report,Leg 2 of 2; Monterrey won,0,0,,,0,1,Morelia,2018
21.0,2017-12-07,20:00,Liga MX,Finals,Thu,Home,D,1.0,1.0,Monterrey,,,64.0,41602.0,Juninho,4-2-3-1,Jorge Rojas,Match Report,Leg 1 of 2,0,0,,,1,1,UANL,2018
21.0,2017-12-07,20:00,Liga MX,Finals,Thu,Away,D,1.0,1.0,UANL,,,37.0,41602.0,José María Basanta,4-3-3,Jorge Rojas,Match Report,Leg 1 of 2,0,0,,,0,0,Monterrey,2018
22.0,2017-12-10,18:00,Liga MX,Finals,Sun,Away,W,2.0,1.0,Monterrey,,,47.0,51384.0,Juninho,4-2-3-1,,Match Report,Leg 2 of 2; UANL won,0,0,,,0,0,UANL,2018
22.0,2017-12-10,18:00,Liga MX,Finals,Sun,Home,L,1.0,2.0,UANL,,,54.0,51384.0,José María Basanta,4-3-3,,Match Report,Leg 2 of 2; UANL won,0,0,,,0,1,Monterrey,2018
19.0,2018-01-05,21:00,Liga MX,Clausura 2018 Regular Season,Fri,Home,L,1.0,2.0,León,,,57.0,36329.0,Rafael Márquez,4-2-3-1,Diego Montaño,Match Report,,0,0,,,0,0,Atlas,2018
19.0,2018-01-05,21:00,Liga MX,Clausura 2018 Regular Season,Fri,Away,W,2.0,1.0,Atlas,,,43.0,36329.0,Mauro Boselli,4-2-3-1,Diego Montaño,Match Report,,0,0,,,0,0,Leon,2018
23.0,2018-01-05,19:00,Liga MX,Clausura 2018 Regular Season,Fri,Away,L,1.0,2.0,Puebla,,,67.0,17047.0,Juninho,4-2-3-1,Erick Yair Miranda,Match Report,,0,0,,,0,0,UANL,2018
17.0,2018-01-05,19:00,Liga MX,Clausura 2018 Regular Season,Fri,Home,W,2.0,1.0,UANL,,,34.0,17047.0,Moisés Muñoz,4-3-3,Erick Yair Miranda,Match Report,,0,0,,,0,0,Puebla,2018
17.0,2018-01-06,17:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,D,0.0,0.0,Cruz Azul,,,39.0,19831.0,Pablo César Aguilar,4-4-2,César Arturo Ramos,Match Report,,0,0,,,0,0,Tijuana,2018
19.0,2018-01-06,17:00,Liga MX,Clausura 2018 Regular Season,Sat,Home,D,0.0,0.0,Tijuana,,,61.0,19831.0,José Corona,4-1-4-1,César Arturo Ramos,Match Report,,0,0,,,0,0,Cruz Azul,2018
